theta_rx_deg,voltage_gain,power_gain,gain_db,rx_power,tx_power,correlation
-43.75,0.051199737114737985,0.0026214130806182785,-25.81464537810517,0.0016383831753864241,0.6250000000000001,1.0
-43.5,0.046615379573660014,0.0021729936127963994,-26.629415502240477,0.0013581210079977495,0.6250000000000001,1.0
-43.25,0.041941482827856286,0.0017590879817993637,-27.547124385104706,0.0010994299886246024,0.6250000000000001,0.9999999999999998
-43.0,0.03718441117433892,0.001382680434382301,-28.59278182595841,0.0008641752714889383,0.6250000000000001,0.9999999999999998
-42.75,0.032350798918055174,0.0010465741906364398,-29.802299795164608,0.0006541088691477749,0.6250000000000001,0.9999999999999998
-42.5,0.027447543975530217,0.0007533676702886651,-31.229930208682127,0.00047085479393041576,0.6250000000000001,0.9999999999999999
-42.25,0.022481800715993386,0.0005054313634336407,-32.96337812389303,0.00031589460214602553,0.6250000000000001,1.0
-42.0,0.017460972033169007,0.0003048855443431102,-35.15863166519657,0.0001905534652144439,0.6250000000000001,1.0
-41.75,0.012392700642711547,0.00015357902921986317,-38.13668081933853,9.598689326241452e-05,0.6250000000000001,1.0000000000000002
-41.5,0.007284859602129374,5.306917942273653e-05,-42.75157627556834,3.316823713921034e-05,0.6250000000000001,1.0
-41.25,0.0021455420519830935,4.603350696827824e-06,-53.36925938011642,2.8770941855173897e-06,0.6250000000000001,1.0
-41.0,0.003016949820817196,9.101986221328912e-06,-50.40863826268139,5.688741388330571e-06,0.6250000000000001,0.9999999999999999
-40.75,0.008194116594734915,6.714354676811012e-05,-41.729957214565665,4.196471673006884e-05,0.6250000000000001,1.0
-40.5,0.01337727419528128,0.00017895146489573844,-37.4726474212711,0.00011184466555983651,0.6250000000000001,0.9999999999999999
-40.25,0.01855756723939042,0.00034438330184449664,-34.629579143978326,0.00021523956365281045,0.6250000000000001,0.9999999999999998
-40.0,0.023725983132946833,0.0005629222756248776,-32.49551565357292,0.0003518264222655486,0.6250000000000001,1.0
-39.75,0.02887336690961734,0.0008336713166973857,-30.790051405856612,0.0005210445729358661,0.6250000000000001,1.0000000000000002
-39.5,0.033990436796757104,0.0011553497936343394,-29.372865088919887,0.0007220936210214622,0.6250000000000001,1.0000000000000002
-39.25,0.03906780049175261,0.0015262930352633855,-28.163620775342537,0.0009539331470396162,0.6250000000000001,1.0
-39.0,0.044095972129736795,0.0019444547580665242,-27.11202157196716,0.0012152842237915778,0.6250000000000001,0.9999999999999999
-38.75,0.04906538992111695,0.0024074124881112444,-26.18449490961956,0.0015046328050695279,0.6250000000000001,1.0
-38.5,0.05396643443488778,0.0029123760456150416,-25.3575254969158,0.001820235028509401,0.6250000000000001,1.0
-38.25,0.058789447501179336,0.0034561991374939213,-24.614012425174504,0.002160124460933701,0.6250000000000001,1.0
